  
       XFOIL         Version 6.99
  
 Calculated polar for: n2415                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -6.100  -0.6519   0.01703   0.00817  -0.0157   1.0000   0.1689   1.0000 113.9866
  -6.000  -0.6441   0.01656   0.00812  -0.0154   1.0000   0.1719   1.0000 114.1796
  -5.900  -0.6368   0.01633   0.00809  -0.0150   1.0000   0.1752   1.0000 114.3842
  -5.800  -0.6295   0.01612   0.00796  -0.0146   1.0000   0.1790   1.0000 114.6233
  -5.700  -0.6224   0.01590   0.00769  -0.0141   1.0000   0.1833   1.0000 114.8962
  -5.600  -0.6149   0.01555   0.00755  -0.0138   1.0000   0.1871   1.0000 115.1298
  -5.500  -0.6076   0.01534   0.00757  -0.0134   1.0000   0.1908   1.0000 115.3555
  -5.400  -0.5994   0.01517   0.00748  -0.0132   0.9998   0.1953   1.0251 115.6356
  -5.300  -0.5821   0.01491   0.00725  -0.0146   0.9970   0.2024   1.3346 116.0636
  -5.200  -0.5648   0.01465   0.00734  -0.0161   0.9942   0.2086   1.6482 116.4349
  -5.100  -0.5461   0.01445   0.00718  -0.0177   0.9915   0.2171   1.9445 116.9381
  -5.000  -0.5305   0.01417   0.00721  -0.0188   0.9885   0.2235   2.2136 117.3114
  -4.900  -0.5145   0.01402   0.00715  -0.0200   0.9851   0.2317   2.5043 117.7903
  -4.800  -0.4971   0.01376   0.00712  -0.0214   0.9821   0.2398   2.7575 118.2558
  -4.700  -0.4781   0.01357   0.00708  -0.0231   0.9795   0.2495   2.9775 118.8094
  -4.600  -0.4648   0.01339   0.00705  -0.0238   0.9757   0.2572   3.2728 119.2480
  -4.500  -0.4495   0.01326   0.00704  -0.0248   0.9720   0.2667   3.5517 119.7809
  -4.400  -0.4323   0.01304   0.00702  -0.0261   0.9690   0.2762   3.7794 120.3123
  -4.300  -0.4131   0.01289   0.00693  -0.0279   0.9665   0.2884   3.9727 120.9871
  -4.200  -0.4016   0.01274   0.00700  -0.0282   0.9621   0.2963   4.2752 121.4219
  -4.100  -0.3870   0.01263   0.00692  -0.0290   0.9581   0.3077   4.5517 122.0457
  -4.000  -0.3701   0.01243   0.00696  -0.0303   0.9549   0.3184   4.7666 122.6304
  -3.900  -0.3514   0.01223   0.00692  -0.0318   0.9524   0.3309   4.9384 123.3049
  -3.800  -0.3398   0.01216   0.00688  -0.0321   0.9479   0.3423   5.2272 123.9192
  -3.700  -0.3270   0.01201   0.00692  -0.0326   0.9436   0.3526   5.5015 124.4700
  -3.600  -0.3106   0.01185   0.00687  -0.0337   0.9402   0.3659   5.7168 125.1829
  -3.500  -0.2922   0.01168   0.00681  -0.0351   0.9375   0.3810   5.8882 125.9858
  -3.400  -0.2771   0.01152   0.00683  -0.0360   0.9343   0.3934   6.0900 126.6489
  -3.300  -0.2680   0.01144   0.00685  -0.0357   0.9288   0.4048   6.4207 127.2544
  -3.200  -0.2529   0.01131   0.00681  -0.0366   0.9251   0.4199   6.6463 128.0537
  -3.100  -0.2358   0.01114   0.00680  -0.0377   0.9222   0.4354   6.8195 128.8825
  -3.000  -0.2172   0.01095   0.00678  -0.0391   0.9200   0.4520   6.9531 129.7687
  -2.900  -0.2095   0.01091   0.00684  -0.0385   0.9142   0.4641   7.2891 130.4105
  -2.800  -0.1969   0.01081   0.00684  -0.0388   0.9097   0.4796   7.5534 131.2311
  -2.700  -0.1808   0.01066   0.00683  -0.0397   0.9065   0.4973   7.7393 132.1678
  -2.600  -0.1629   0.01049   0.00681  -0.0409   0.9041   0.5162   7.8766 133.1671
  -2.500  -0.1438   0.01032   0.00678  -0.0422   0.9023   0.5361   7.9823 134.2131
  -2.400  -0.1410   0.01037   0.00687  -0.0407   0.8947   0.5496   8.4167 134.9182
  -2.300  -0.1268   0.01025   0.00688  -0.0411   0.8910   0.5684   8.6303 135.9026
  -2.200  -0.1098   0.01010   0.00686  -0.0420   0.8883   0.5894   8.7811 137.0042
  -2.100  -0.0915   0.00993   0.00684  -0.0430   0.8863   0.6105   8.8951 138.1005
  -2.000  -0.0726   0.00977   0.00682  -0.0441   0.8847   0.6321   8.9881 139.2235
  -1.900  -0.0725   0.00987   0.00694  -0.0421   0.8761   0.6467   9.4700 139.9834
  -1.800  -0.0576   0.00976   0.00694  -0.0424   0.8728   0.6670   9.6510 141.0346
  -1.700  -0.0407   0.00962   0.00693  -0.0430   0.8705   0.6877   9.7828 142.1098
